Website,Name,Price,Unprice,Sale,Promotion,Summary,Status,Brand
https://philong.com.vn,CASE CORSAIR 400R CABIDGE BLACK (CC-9011011-WW),Giá: Liên hệ,,N/A,,"Kích thứơc 503 x 521 x 265mm
Khung thép, mặt nạ nhựa ABS cao cấp
Chuẩn main: ATX và Micro ATX
khay ổ đĩa: (x3) 5.25"" (x4) 3.5""/2.5"" SATA
Có 2 quạt 120mm đèn LED, 1 quạt 120mm
USB 3.0, HD Audio 3.5mm,nút tắt/mở đèn quạt.",0,Corsair
https://philong.com.vn,CASE ATX ZALMAN Z11 NEO BLACK,Giá: Liên hệ,,N/A,,"Kích Thước 205x520x515 mm
Khung thép, nhựa. có lưới thoát khí
khay ổ đĩa 1x3.25"", 6 x 2.5""/3.5""
Mainboard ATX/Micro ATX/Mini-ITX
Số cổng PCI 7
2*USB 3.0/2*USB2.0/1 x Audio",1,ZALMAN
https://philong.com.vn,CASE CORSAIR AIR 240 WHITE MINI (CC-9011069-WW),Giá: Liên hệ,,N/A,,"Kích Thước 397x260x320 mm
Chất liệu: Thép. sơn trắng.
khay ổ đĩa 3x2.5""/ 3x3.5""
Mainboard Micro ATX/Mini-ITX
Số cổng PCI 4
2*USB 3.0/1 x Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR AIR 240 BLACK (CC-9011070-WW),Giá: Liên hệ,,N/A,,"Kích Thước 397x260x320 mm
Chất liệu: Thép. sơn đen.
khay ổ đĩa 3x2.5""/ 3x3.5""
Mainboard Micro ATX/Mini-ITX
Số cổng PCI 4
2*USB 3.0/1 x Audio",0,Corsair
https://philong.com.vn,CASE THERMALTAKE VIEW 28 RING RGB TEMPERED GLASS (CA-1H2-00M1WN-01),Giá: Liên hệ,,N/A,,"Vật liệu : SPCC
Hỗ trợ mainboard : Micro-ATX, ATX, Mini-ITX
Giao tiếp : USB 3.0 x2, USB2.0 x1, HD Audio x1
Kích thước : 505mm x 200mm x 493mm
Khe cắm mở rộng : 10
Trọng lượng : 6.7 kg",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE VERSA C22 RGB SNOW MID TOWER (CA-1G9-00M6WN-00),Giá: Liên hệ,,N/A,,"Kích Thước 538x198x490 mm
Chất liệu: SPCC, cửa trong suốt
khay ổ đĩa 2x2.5""/ 2x3.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/2*USB2.0/1*Audio",1,thermaltake
https://philong.com.vn,CASE CORSAIR MID TOWER SPEC-ALPHA BLACK (CC-9011084-WW),Giá: Liên hệ,,N/A,,"Kích Thước 518x220x474 mm
Chất liệu: SPCC, cửa trong suốt
khay ổ đĩa 4x2.5""/ 3x3.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR MID TOWER SPEC-ALPHA WHITE (CC-),Giá: Liên hệ,,N/A,,"Kích Thước 518x220x474 mm
Chất liệu: SPCC, cửa trong suốt
khay ổ đĩa 4x2.5""/ 3x3.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR 330R BLACK (CC-9011071-WW),Giá: Liên hệ,,N/A,,"Kích Thước 495x210x484 mm
Chất liệu: Thép
khay ổ đĩa 3x5.25""/ 3x3.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR CABIDGE SERIES 500R BLACK MID TOWER,Giá: Liên hệ,,N/A,,"Kích Thước 503x520x210 mm
Chất liệu khung thép. mặt nạ nhựa ABS
khay ổ đĩa 3x5.25""/ 4x2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE ATX ZALMAN H1 FULL TOWER LUXURIOUS HI-END,Giá: Liên hệ,,N/A,,"Kích Thước 237x551x569 mm
Chất liệu khung thép. và nhựa cao cấp
khay ổ đĩa 3x5.25""/ 7x2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/2*USB2.0/1*Audio",1,ZALMAN
https://philong.com.vn,CASE THERMALTAKE F31 SUPPRESSOR SNOW MID TOWER (CA-1E3-00M1WN-02),Giá: Liên hệ,,N/A,,"Kích Thước 497x250x515 mm
Chất liệu SPCC.cửa hông mêca
khay ổ đĩa 2x5.25""/ 3x2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",0,thermaltake
https://philong.com.vn,CASE CORSAIR OBSIDIAN SERIES 450D MID TOWER PC,Giá: Liên hệ,,N/A,,"Kích Thước 494x210x497 mm
Chất liệu Nhôm và thép
khay ổ đĩa 2x5.25""/ 3x2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR GRAPHITE 730T FULL TOWER (CC-9011046-WW),Giá: Liên hệ,,N/A,,"Kích Thước 564x246x568 mm
Chất liệu Thép SECC, Mặt lưới
khay ổ đĩa 3*5.25""/4*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 9
2*USB 3.0/2*USB2.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR CARBIDE AIR 540 HIGH AIRFLOW ATX CUBE BLACK,Giá: Liên hệ,,N/A,,"Kích Thước 415x332x458 mm
Chất liệu Thép SECC, mặt bên trong
khay ổ đĩa 2*5.25""/4*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE THERMALTAKE CORE X31 RGB TEMPERED MID TOWER (CA-1E9-00M1WN-03),Giá: Liên hệ,,N/A,Khuyến mại: Tặng 1 Fan Case Thermaltake Riing 12CM Led Đơn Sắc,"Kích Thước 497x250x511 mm
Chất liệu SPCC, mặt bên kính
khay ổ đĩa 2*5.25""/3*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",1,thermaltake
https://philong.com.vn,CASE THERMALTAKE CORE P3 BLACK EDITION MIDTOWER (CA-1G4-00M1WN-00),Giá: Liên hệ,3.550.000 đ,N/A,,"Kích Thước 512x333x470 mm
Chất liệu SPCC, kính cường lực
Thiết kế lộ linh kiện
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE CORE P3 SNOW EDITION MID TOWER (CA-1G4-00M6WN-00),3.250.000 đ,,N/A,Khuyến mại: Tặng 1 Fan Case Thermaltake Riing 12CM Led Đơn Sắc,"Kích Thước 512x333x470 mm
Chất liệu SPCC, kính cường lực
Thiết kế lộ linh kiện
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE VIEW 31 RING RGB TEMPERED GLASS (CA-1H8-00M1WN-01),Giá: Liên hệ,,N/A,,"Kích Thước 497x250x511 mm
Chất liệu SPCC, mặt bên kính
khay ổ đĩa 2*5.25""/3*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",1,thermaltake
https://philong.com.vn,CASE CORSAIR CARBIDE SERIES CLEAR  600C INVERSE ATX FULL TOWER,Giá: Liên hệ,,N/A,,"Kích Thước 454x260x535 mm
Chất liệu thép, nhựa ABS
khay ổ đĩa 2*5.25""/5*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR 460X CRYSTAL RGB MID TOWER (CC-9011101-WW) - KINH 2 MAT,Giá: Liên hệ,,N/A,,"Kích Thước 440x220x464 mm
Khung thép, 2 mặt kính cường lực
có sẵn 2 quạt
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 7
2*USB 3.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR OBSIDIAN SERIES 750D AIRFLOW EDITION FULLTOWER ATX,Giá: Liên hệ,,N/A,,"Kích Thước 560x235x546 mm
Khung thép, mặt trước lưới
có sẵn 3 quạt
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 9
2*USB 3.0/2*USB2.0/1*Audio",0,Corsair
https://philong.com.vn,CASE THERMALTAKE CORE X71 FULL TOWER (CA-1F8-00M1WN-00),Giá: Liên hệ,,N/A,,"Kích Thước 677x250x511 mm
Chất liệu SPCC, mặt bên trong
khay ổ đĩa 2*5.25""/5*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
2*USB 3.0/2*USB2.0/1*Audio",0,thermaltake
https://philong.com.vn,CASE COOLER MASTER MASTERMAKER 5T BLACK,5.800.000 đ,,N/A,,"Kích Thước 544x242x574 mm
Thân bằng thép, khung lưới, kính cường lực
khay ổ đĩa 2*5.25""/2*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 8
4*USB 3.0/1*Audio",1,Cooler Master
https://philong.com.vn,CASE CORSAIR GRAPHITE 760T FULL TOWER BLACK (CC-9011044-WW),Giá: Liên hệ,,N/A,,"Kích Thước 564x246x568 mm
Thân bằng thép, nhựa cao cấp
khay ổ đĩa 3*5.25""/4*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 9
2*USB 3.0/2*USB2.0/1*Audio",0,Corsair
https://philong.com.vn,CASE CORSAIR GRAPHITE 760T FULL TOWER WHITE (CC-9011074-WW),4.200.000 đ,,N/A,,"Kích Thước 564x246x568 mm
Thân bằng thép, nhựa cao cấp
khay ổ đĩa 3*5.25""/4*2.5""
Bo Mạch Chủ ATX, Micro-ATX, Mini-ITX
Số cổng PCI 9
2*USB 3.0/2*USB2.0/1*Audio",0,Corsair
https://philong.com.vn,CASE THERMALTAKE CORE X71 TEMPERED GLASS FULL TOWER (CA-1F8-00M1WN-02),Giá: Liên hệ,,N/A,,"Vật liệu : Thép SECC
Hỗ trợ mainboard : Mini-ITX, Micro-ATX, ATX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, HD Audio x1
Trọng lượng : 12.7 kg
Kích thước : 677mm x 250mm x 511mm
Khe cắm mở rộng : -",0,thermaltake
https://philong.com.vn,CASE GOLDEN FIELD G20,Giá: Liên hệ,,N/A,,"Vật liệu : Khung Thép (SECC) + Mặt lưới sắt tản nhiệt siêu mạnh
Hỗ trợ mainboard : ATX, Micro-ATX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, Audio/Mic x1
Hệ thống làm mát : Lắp được 3 fan 120mm
Kích thước : 558mm x 531mm x 261mm
Khe cắm mở rộng : -",0,Golden Field
https://philong.com.vn,CASE CORSAIR GRAPHITE 780T FULL TOWER  BLACK (CC-9011063-WW),Giá: Liên hệ,,N/A,,"Vật liệu : -
Hỗ trợ mainboard : ATX, E-ATX, XL-ATX, Mini-ITX, Micro-ATX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, Audio/Mic x1
Trọng lượng : 11.3kg
Kích thước : 637mm x 288mm x 602mm
Khe cắm mở rộng : -",0,Corsair
https://philong.com.vn,CASE CORSAIR GRAPHITE 780T FULL TOWER  WHITE (CC-9011059-WW),Giá: Liên hệ,,N/A,,"Vật liệu : Thép
Hỗ trợ mainboard : Micro-ATX, ATX, Mini-ITX, E-ATX, XL-ATX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, Audio/Mic x1
Trọng lượng : -
Kích thước : -
Khe cắm mở rộng : 9",0,Corsair
https://philong.com.vn,CASE CORSAIR 570X CRYSTAL RGB LED TEMPERED GLASS FULL TOWER,4.850.000 đ,,N/A,,"Vật liệu : Khung thép không rỉ, kính cường lực 4 mặt (2 mặt bên, nóc, mặt trước), kính cường lực (trong suốt)
Hỗ trợ mainboard : Mini-ITX, Micro-ATX, ATX
Giao tiếp : x3 RGB Controller, x2 USB 3.0, Headphone x1 Mic x1 Power on and RS
Trọng lượng : -
Kích thước : 480mm x 234mm x 512mm
Khe cắm mở rộng : 7",0,Corsair
https://philong.com.vn,CASE THERMALTAKE CORE P5 TEMPERRED GLASS (CA-1E7-00M1WN-03) (No Fan),3.990.000 đ,6.500.000 đ,-39%,,"Vật liệu : SPCC
Hỗ trợ mainboard : Micro-ATX, ATX, Mini-ITX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, HD Audio x1
Kích thước : 608mm x 333mm x 570mm
Khe cắm mở rộng : 8
Trọng lượng : 18.45 kg",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE THE TOWER 900 BLACK (CA-1H1-00F1WN-00),Giá: Liên hệ,,N/A,,"Vật liệu : SPCC
Hỗ trợ mainboard : Micro-ATX, ATX, Mini-ITX, E-ATX
Giao tiếp : USB 3.0 x4, HD Audio x1
Kích thước : 752mm x 423mm x 483mm
Khe cắm mở rộng : -
Trọng lượng : 24.5 kg",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE THE TOWER 900 SNOW (CA-1H1-00F6WN-00),Giá: Liên hệ,,N/A,,"Vật liệu : SPCC
Hỗ trợ mainboard : Micro-ATX, ATX, Mini-ITX, E-ATX
Giao tiếp : USB 3.0 x4, HD Audio x1
Kích thước : 752mm x 423mm x 483mm
Khe cắm mở rộng : -
Trọng lượng : 24.5 kg",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE CORE P5 TEMPERRED GLASS SNOW (CA-1E7-00M6WN-01),Giá: Liên hệ,,N/A,,"Vật liệu : Khung thép SGCC
Hỗ trợ mainboard : Mini-ITX, Micro-ATX, ATX
Giao tiếp : USB 3.0 x2, USB 2.0 x2, HD Audio x1
Trọng lượng : 18.45kg
Kích thước : 608mm x 333mm x 570mm
Khe cắm mở rộng : 8",0,thermaltake
https://philong.com.vn,CASE THERMALTAKE CORE WP100 BLACK (CA-1F3-00F1WN-00),Giá: Liên hệ,,N/A,,"Vật liệu : SPCC
Hỗ trợ mainboard : Micro-ATX, ATX, E-ATX, XL-ATX, Mini-ITX
Giao tiếp : USB 3.0 x 4, HD Audio x 1
Trọng lượng : 31.1kg
Kích thước : 878mm x 310mm x 678mm
Khe cắm mở rộng : 10",0,thermaltake
https://philong.com.vn,BỘ NGUỒN XIGMATEK XCP-A300 300W FAN 12CM BLACK,Giá: Liên hệ,490.000 đ,N/A,,"Công suất: 300W
Tiêu chuẩn: 80 Plus White
Dây cáp: 20+4pin x1, CPU 4pin x1 ,PCI-E 6pin x1, SATA x3, Molex 4pin x2
Dây cáp module: Không
Kích thước : 150mm x 85mm x 140mm
Màu sắc: Đen",1,xigmatek
https://philong.com.vn,Bộ nguồn Thermaltake Litepower 350w (W0422EU),Giá: Liên hệ,620.000 đ,N/A,,"Công suất : 350W
Tiêu chuẩn : -
Dây cáp : 20+4Pin M/B x1, 4+4Pin CPU x1, 6 pin VGA x1, SATA x4, 4Pin Peripheral x2, FFD x1
Dây cáp module : Không
Kích thước : -
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn máy tính COOLER MASTER 400W ELITE,Giá: Liên hệ,,N/A,,"Công suất : 400W
Tiêu chuẩn : -
Dây cáp : 1x M/B (20+4Pin), 1x (4+4Pin), 4x SATA,1x 6+2 pin PCI-E, 1x Floppy, Peripheral
Dây cáp module : Không
Kích thước : 150mm x 140mm x 86mm
Màu sắc : Bạc",0,Cooler Master
https://philong.com.vn,Bộ nguồn máy tính cao cấp FSP HYN500ATX. fan 12cm. Silver,Giá: Liên hệ,,N/A,,"Công suất : 500W
Tiêu chuẩn : -
Dây cáp : 24 Pin (Mainboard) x1, 8 Pin(CPU) x1, 6+2 Pin (VGA) x2, SATA x4, Peripheral x3
Dây cáp module : Không
Kích thước : 150mm x 140mm x 86mm
Màu sắc : Đen",1,fsp
https://philong.com.vn,Bộ nguồn Thermaltake Litepower 450w (W0423RE),790.000 đ,,N/A,,"Công suất : 450W
Tiêu chuẩn : -
Dây cáp : 20+4Pin x1, 4+4Pin x1, PCI-E 6Pin x1, 6+2Pin PCI-E x5, Peripheral x1, Floppy x1, 5Pin S-TA x4
Dây cáp module : Không
Kích thước : 150mm x 85mm x 141mm
Màu sắc : Đen",0,thermaltake
https://philong.com.vn,Bộ nguồn máy tính cao cấp FSP HYN550ATX. fan 12cm. silver,Giá: Liên hệ,,N/A,,"Công suất : 550W
Tiêu chuẩn : -
Dây cáp : 1x 24(20+4)Pin, 1x (4+4)Pin, 4x SATA, 2x PCI-e 6+2 Pin, Peripheral x3
Dây cáp module : -
Kích thước : 150mm x 150mm x 86mm
Màu sắc : Đen",1,fsp
https://philong.com.vn,Bộ nguồn máy tính CoolerMaster MWE 500W (MPW-5002-ACABW) Active PFC,Giá: Liên hệ,,N/A,,"Công suất : 500W
Tiêu chuẩn : 80 Plus
Dây cáp : M/B 20+4Pin x1, CPU 4+4Pin x1, SATA x6, 4pin Peripheral x3, FDD x1, PCI-E 6+2pin x2
Dây cáp module : -
Kích thước : 140mm x 150mm x 86mm
Màu sắc : Đen",0,Cooler Master
https://philong.com.vn,bộ nguồn thermaltake smart se 530w (sps-530mpcbeu) modular,Giá: Liên hệ,,N/A,,"Công suất : 530W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : -
Dây cáp module : Có
Kích thước : 160mm x 150mm x 86mm
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,BỘ NGUỒN CÔNG SUẤT THỰC CORSAIR 650W CX650M 80 PLUS BRONZE (CP-9020103-EU) MODULAR,Giá: Liên hệ,1.950.000 đ,N/A,,"Công suất : 650W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : EPS Connector x1, Floppy Connector x1, SATA Connector x6, PCI-E Connector x2
Dây cáp module : Có
Kích thước : 150mm x 86mm x 140mm
Màu sắc : Đen",0,Corsair
https://philong.com.vn,Bộ nguồn Thermaltake Smart SE 630w (SPS-630MPCBEU),Giá: Liên hệ,,N/A,,"Công suất : 630W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : -
Dây cáp module : Có
Kích thước : 150mm x 86mm x 160mm
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn máy tính Corsair CX750M (CP-9020061-NA) 80 Plus Bronze modular,Giá: Liên hệ,,N/A,,"Công suất : 750W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : EPS Connector x1, Floppy Connector x2, PCI-E Connector x4, SATA Connector x8
Dây cáp module : Có
Kích thước : 150mm x 86mm x 160mm
Màu sắc : Đen",1,Corsair
https://philong.com.vn,Bộ nguồn Thermaltake Smart SE 730w (SPS-730M),Giá: Liên hệ,,N/A,,"Công suất : 730W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : PCI-E (6 + 2)pin x 2, CPU 4+4pin, SATA x 6
Dây cáp module : Có
Kích thước : 150mm x 86mm x 160mm
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn máy tính cao cấp FSP HYDRO G650W. fan 12cm. black,Giá: Liên hệ,,N/A,,"Công suất : 650W
Tiêu chuẩn : 80 Plus Gold
Dây cáp : 1x 24pin mainboard, 1x (4+4pin) ATX12V, 4x (6+2pin) PCIex, 10x SATA, 5x ATA
Dây cáp module : Có
Kích thước : 150mm x 170mm x 86mm
Màu sắc : Đen",1,fsp
https://philong.com.vn,Bộ nguồn Thermaltake Smart Pro RGB 850w Bronze (PS-SPR-0850FPCBxx-R),Giá: Liên hệ,,N/A,,"Công suất : 750W
Tiêu chuẩn : 80 Plus Bronze
Dây cáp : 24Pin x1,ATX12V (4+4 Pin) x1, PCIE (6+2Pin) x4, SATA (5Pin) x9, Peripheral (4Pin) x6, FDD Adapter x1
Dây cáp module : Có
Kích thước : 150mm x 86mm x 170mm
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn Thermaltake Toughpower DPS G 650w RGB Gold (PS-TPG-0650DPCG-R),Giá: Liên hệ,,N/A,,"Công suất : 780W
Tiêu chuẩn : 80 Plus Gold
Dây cáp : 24Pin x1, ATX12V (4+4 Pin) x1, PCIE (6+2Pin) x4, SATA (5Pin) x8, Peripheral (4Pin) x8, FDD x1
Dây cáp module : Có
Kích thước : 150mm x 86mm x 180mm
Màu sắc : Đen",1,thermaltake
https://philong.com.vn,bộ nguồn thermaltake toughpower dps g 850w rgb (ps-tpg-0850dpcgus-r),Giá: Liên hệ,,N/A,,"Công suất: 850W
Tiêu chuẩn: 80 Plus Gold
Dây cáp: M/B 20+4 Pin Connector x1, CPU 4+4 Pin x1, PCI-e 6+2 Pin x6, SATA x12, 4 Pin Peripheral x8, 4 Pin Floppy x1
Dây cáp module: Có
Kích thước : 150mm x 86mm x 180mm
Màu sắc: Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn CORSAIR 850W RM850X 80 PLUS GOLD (CP020093NA) FULL MODULAR,Giá: Liên hệ,3.990.000 đ,N/A,,"Công suất: 850W
Tiêu chuẩn: 80 Plus Gold
Dây cáp: EPS Connector x2, Floppy Connector x1, PCI-E Connector x6, SATA Connector x10
Dây cáp module: Có
Kích thước : 150mm x 86mm x 180mm
Màu sắc: Đen",0,Corsair
https://philong.com.vn,Bộ nguồn máy tính cao cấp FSP AURUM PT 1200W. fan 12cm. black,Giá: Liên hệ,,N/A,,"Công suất: 1200W
Tiêu chuẩn: 80 Plus Platinum
Dây cáp: 8x 6+2-pin, 13x SATA, 6x 4-pin
Dây cáp module: Có
Kích thước : 190mm x 150mm x 86mm
Màu sắc: Đen",1,fsp
https://philong.com.vn,Bộ nguồn Thermaltake Toughpower DPS G 1050w (PS-TPG-1050DPCPUS-P),Giá: Liên hệ,,N/A,,"Công suất: 1050W
Tiêu chuẩn: 80 Plus Platinum
Dây cáp: -
Dây cáp module: Có
Kích thước : -
Màu sắc: Đen",1,thermaltake
https://philong.com.vn,Bộ nguồn CORSAIR PROFESSIONAL GOLD SERIES AX1500i. FAN 12CM. BLACK,Giá: Liên hệ,,N/A,,"Công suất: 1500W
Tiêu chuẩn: 80 Plus Titanium
Dây cáp: EPS Connector x2, Floppy Connector x2, PCI-E Connector x10, SATA Connector x20
Dây cáp module: Có
Kích thước : 150mm x 86mm x 225mm
Màu sắc: Đen",0,Corsair
https://philong.com.vn,Bàn Phím Có Dây Văn Phòng Dell KB216 - Màu Đen,190.000 đ,,N/A,,"Phím bấm êm ái, thoải mái cho người dùng
Thiết kế sang trọng, tinh tế
Phù hợp dùng cho văn phòng cũng như ở nhà",0,dell
https://philong.com.vn,"Bàn phím văn phòng có dây Logitech K120, màu Đen, kết nói USB",175.000 đ,185.000 đ,-5%,,"Thoải mái, êm tay khi đánh máy.
Ký tự to và sáng.
Thiết kế bền bỉ, chống thấm.
Kết nối Plug and play qua cổng USB",1,logitech
https://philong.com.vn,Combo Bàn Phím Và Chuột Có Dây Văn Phòng Newmen T203 Plus,Giá: Liên hệ,,N/A,,"Bàn phím văn phòng thiết kế gọn nhẹ
Màu đen.",0,newmen
https://philong.com.vn,"Bộ bàn phím và chuột văn phòng có dây Logitech MK200, màu đen, kết nối USB",330.000 đ,360.000 đ,-8%,,"Truy cập Internet và chức năng đa phương tiện
Thoải mái gõ phím nhanh
Mở nhanh các ứng dụng
Thiết kế chống tràn, mỏng
Điều chỉnh độ nghiêng
Kết nối nhanh qua USB",1,logitech
https://philong.com.vn,Bàn Phím Không Dây Logitech K270,385.000 đ,,N/A,,"Có thể thao tác nhiều hơn, nhanh hơn với tám phím nóng 
Dễ dàng kết nối
Tính năng quản lý năng lượng thông minh
Bàn phím chống nước đổ tràn
Phím bền, có lớp phủ chống tia cực tím",0,logitech
https://philong.com.vn,Bộ Bàn Phím Và Chuột Không Dây Logitech MK220 màu đen,400.000 đ,450.000 đ,-11%,,"Bộ Bàn phím + Chuột quang không dây
Phím Media
Receiver nhỏ gọn-Bàn phím chống thấm nước
2 pin AAA cho bàn phím và 2 pin AA cho chuột",0,logitech
https://philong.com.vn,Combo Bàn Phím Và Chuột Không Dây Logitech MK235,520.000 đ,,N/A,,"Kiểu dáng thời trang
Kết nối không dây 2.4Ghz
Cấu tạo bền với các chân nghiêng vững chãi
Thiết kế chống nước đổ tràn",0,logitech
https://philong.com.vn,Bàn Phím Không Dây Logitech K375S (Bluetooth/Wireless/Kèm Giá Đỡ),490.000 đ,,N/A,,"Bàn phím không dây bluetooth với thiết kế Full-size
Hỗ trợ đa thiết bị với nút bấm Easy-Switch từ Logitech
Được thiết kế dành cho Mac, Windows, Chrome, Android và iOS
Bền bỉ với thiết kế chống tràn cùng thời lượng cực lâu lên đến 24 tháng.",0,logitech
https://philong.com.vn,Combo Bàn Phím Và Chuột Không Dây Logitech MK345,650.000 đ,,N/A,,"Công nghệ không dây 2.4 GHz có phạm vi đến 10 mét 
Kiểu dáng chuột tinh xảo có thiết bị thu phát để lắp vào
Tuổi thọ pin đến 36 tháng cho bàn phím và 18 tháng cho chuột.",0,logitech
https://philong.com.vn,"Bàn phím không dây Logitech K380 màu xám (kết nối bluetooth, sử dụng đồng thời 3 thiết bị)",660.000 đ,750.000 đ,-12%,,"Tận hưởng sự thoải mái, tiện lợi 
Bluetooth không dây 
Kết nối tối đa ba thiết bị cùng một lúc
Phạm vi không dây: 10 m
Màu Xám đen",1,logitech
https://philong.com.vn,"Bàn Phím Bluetooth Logitech K480 kết nối cùng lúc 3 thiết bị, màu đen",790.000 đ,,N/A,,"Bàn phím Bluetooth
Phạm vi Bluetooth 10m
Pin 24 tháng
Tích hợp Windows 7,8,10, Android 5.0",1,logitech
https://philong.com.vn,Bàn Phím Cơ Gaming Fuhlen D Destroyer Black Machanical Led RGB,Giá: Liên hệ,950.000 đ,N/A,,"Giao tiếp cổng USB
Led RGB
Blue Switch",0,fuhlen
https://philong.com.vn,Bàn Phím Cơ Gaming Logitech Pro Gaming (920-008296),2.190.000 đ,,N/A,,"Độ bền: 70 triệu lần nhấn
Hành trình phím: 1,5 mm
Lực nhấn: 45 g
Thiết kế tenkeyless (87 nút, không có phần phím số) gọn nhẹ
Switch Romer-G™",0,logitech
https://philong.com.vn,Bàn Phím Cơ Gaming Logitech Carbon Backlit G413,2.050.000 đ,,N/A,,"Vỏ đựơc làm bằng hợp kim nhôm 5052
Sử dụng switch Romer G do chính Logitech thiết kế
Được trang bị đèn LED đỏ
Độ bền: 70 triệu lần nhấn phím
Khoảng cách hành trình: 1,5 mm
Lực tác động: 45 g
Chiếu sáng nền:  Một màu (5 cấp độ sáng cố định)",0,logitech
https://philong.com.vn,Bàn Phím Cơ Gaming Logitech Orion Brown Backlit G610,Giá: Liên hệ,,N/A,,"Bàn phím cơ sử dụng switch Cherry MX Brown
Độ bền 50 triệu lần bấm
Có thể gán Macro. 
Tối ưu cho game thủ
Tính năng Key-Rollover với 26 số phím tối đa",0,logitech
https://philong.com.vn,Bàn Phím Cơ Gaming Logitech Orion Blue Backlit Gaming G610,Giá: Liên hệ,2.199.000 đ,N/A,,"Sử dụng switch Cherry Blue
Sử dụng phần mềm Logitech Gaming Sofware để tùy chỉnh đèn nền (led trắng)
Khoảng cách hành trình: 2 mm
Lực tác động: 55 g
Tổng khoảng cách hành trình: 4 mm",0,logitech
